chrom1	chrom2	policy	selected_swap_code	selected_swap1	selected_swap2	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr7	chr11	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	630	0.266666667	0.49047619	0.25443787	0.136507937
chr7	chr11	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	630	0.266666667	0.49047619	0.25443787	0.136507937
chr7	chr11	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	630	0.266666667	0.49047619	0.25443787	0.136507937
chr7	chr11	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	630	0.266666667	0.49047619	0.25443787	0.136507937
chr7	chr12	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.470408163	0.623469388	0.709265176	0.226530612
chr7	chr12	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	980	0.182653061	0.376530612	0.0990415335	0.0316326531
chr7	chr12	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	980	0.182653061	0.376530612	0.0990415335	0.0316326531
chr7	chr12	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	980	0.182653061	0.376530612	0.0990415335	0.0316326531
chr7	chr12	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	980	0.182653061	0.376530612	0.0990415335	0.0316326531
chr7	chr13	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	548	0.299270073	0.516423358	0.311764706	0.193430657
chr7	chr13	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	548	0.299270073	0.516423358	0.311764706	0.193430657
chr7	chr13	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	548	0.233576642	0.483576642	0.214705882	0.133211679
chr7	chr13	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	548	0.299270073	0.516423358	0.311764706	0.193430657
chr7	chr13	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	548	0.299270073	0.516423358	0.311764706	0.193430657
chr7	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.479761905	0.642857143	0.490024938	0.467857143
chr7	chr14	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	840	0.169047619	0.357142857	0.16957606	0.161904762
chr7	chr14	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	840	0.169047619	0.357142857	0.16957606	0.161904762
chr7	chr14	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	840	0.169047619	0.357142857	0.16957606	0.161904762
chr7	chr14	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	840	0.169047619	0.357142857	0.16957606	0.161904762
chr7	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	514	0.295719844	0.507782101	0.225806452	0.0272373541
chr7	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	514	0.295719844	0.507782101	0.225806452	0.0272373541
chr7	chr15	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr15	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	514	0.250972763	0.492217899	0.532258065	0.0642023346
chr7	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	339	0.277286136	0.536873156	0.279693487	0.215339233
chr7	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	339	0.277286136	0.536873156	0.279693487	0.215339233
chr7	chr16	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	339	0.235988201	0.463126844	0.222222222	0.171091445
chr7	chr16	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	339	0.277286136	0.536873156	0.279693487	0.215339233
chr7	chr16	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	339	0.277286136	0.536873156	0.279693487	0.215339233
chr7	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.287598945	0.572559367	0.327868852	0.0527704485
chr7	chr17	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	379	0.216358839	0.427440633	0.147540984	0.0237467018
chr7	chr17	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	379	0.216358839	0.427440633	0.147540984	0.0237467018
chr7	chr17	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	379	0.216358839	0.427440633	0.147540984	0.0237467018
chr7	chr17	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	379	0.216358839	0.427440633	0.147540984	0.0237467018
chr7	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1117	0.0948970457	0.223813787	0.0735294118	0.0626678603
chr7	chr18	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr18	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	1117	0.696508505	0.776186213	0.743697479	0.633840645
chr7	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chr19	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	404	0.247524752	0.403465347	0.243386243	0.227722772
chr7	chr19	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	404	0.247524752	0.403465347	0.243386243	0.227722772
chr7	chr19	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	404	0.247524752	0.403465347	0.243386243	0.227722772
chr7	chr19	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	404	0.438118812	0.596534653	0.444444444	0.415841584
chr7	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.277142857	0.537142857	0.333333333	0.00571428571
chr7	chrX	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	350	0.2	0.462857143	0	0
chr7	chrX	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	350	0.2	0.462857143	0	0
chr7	chrX	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	350	0.2	0.462857143	0	0
chr7	chrX	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	350	0.2	0.462857143	0	0
chr8	chr9	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	472	0.266949153	0.497881356	0.271226415	0.243644068
chr8	chr9	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr9	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	472	0.305084746	0.502118644	0.304245283	0.273305085
chr8	chr10	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	534	0.200374532	0.481273408	0.186915888	0.0374531835
chr8	chr10	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	534	0.280898876	0.481273408	0.196261682	0.0393258427
chr8	chr10	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	534	0.200374532	0.481273408	0.186915888	0.0374531835
chr8	chr10	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.200374532	0.481273408	0.186915888	0.0374531835
chr8	chr10	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.200374532	0.481273408	0.186915888	0.0374531835
chr8	chr10	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.200374532	0.481273408	0.186915888	0.0374531835
chr8	chr10	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	534	0.262172285	0.518726592	0.280373832	0.0561797753
chr8	chr10	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	534	0.262172285	0.518726592	0.280373832	0.0561797753
chr8	chr10	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	534	0.262172285	0.518726592	0.280373832	0.0561797753
chr8	chr10	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	534	0.262172285	0.518726592	0.280373832	0.0561797753
chr8	chr11	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.535851696	0.898216159	0.549117421	0.500524659
chr8	chr11	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	2859	0.0640083945	0.101783841	0.0583269378	0.0531654425
chr8	chr11	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	2859	0.0640083945	0.101783841	0.0583269378	0.0531654425
chr8	chr11	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	2859	0.0640083945	0.101783841	0.0583269378	0.0531654425
chr8	chr11	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	2859	0.0640083945	0.101783841	0.0583269378	0.0531654425
chr8	chr12	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	522	0.385057471	0.611111111	0.389558233	0.37164751
chr8	chr12	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr12	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	522	0.212643678	0.388888889	0.212851406	0.203065134
chr8	chr13	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	662	0.344410876	0.598187311	0.347294939	0.30060423
chr8	chr13	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	662	0.253776435	0.598187311	0.247818499	0.214501511
chr8	chr13	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr13	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	662	0.217522659	0.401812689	0.216404887	0.187311178
chr8	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1031	0.330746848	0.461687682	0.349323493	0.275460718
chr8	chr14	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	1031	0.450048497	0.538312318	0.488314883	0.385063046
chr8	chr14	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1031	0.330746848	0.461687682	0.349323493	0.275460718
chr8	chr14	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1031	0.330746848	0.461687682	0.349323493	0.275460718
chr8	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.69675723	0.811568799	0.788347206	0.581069238
chr8	chr15	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1141	0.0929009641	0.188431201	0.0760998811	0.0560911481
chr8	chr15	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1141	0.0929009641	0.188431201	0.0760998811	0.0560911481
chr8	chr15	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1141	0.0929009641	0.188431201	0.0760998811	0.0560911481
chr8	chr15	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1141	0.0929009641	0.188431201	0.0760998811	0.0560911481
chr8	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	376	0.284574468	0.507978723	0.267148014	0.196808511
chr8	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	376	0.284574468	0.507978723	0.267148014	0.196808511
chr8	chr16	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	376	0.284574468	0.507978723	0.267148014	0.196808511
chr8	chr16	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr16	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	376	0.244680851	0.492021277	0.252707581	0.186170213
chr8	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr17	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	477	0.352201258	0.595387841	0.440366972	0.100628931
chr8	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	435	0.206896552	0.457471264	0.192708333	0.0850574713
chr8	chr18	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	435	0.349425287	0.542528736	0.364583333	0.16091954
chr8	chr18	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	435	0.206896552	0.457471264	0.192708333	0.0850574713
chr8	chr18	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	435	0.206896552	0.457471264	0.192708333	0.0850574713
chr8	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	579	0.621761658	0.73402418	0.629764065	0.599309154
