coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chr10	1508	113000000	114000000	7542	113200000	113400000	1	5	200000
chr10	1508	113000000	114000000	7543	113400000	113600000	2	5	400000
chr10	1508	113000000	114000000	7544	113600000	113800000	3	5	600000
chr10	1508	113000000	114000000	7545	113800000	114000000	4	5	800000
chr10	1509	114000000	115000000	7546	114000000	114200000	0	5	0
chr10	1509	114000000	115000000	7547	114200000	114400000	1	5	200000
chr10	1509	114000000	115000000	7548	114400000	114600000	2	5	400000
chr10	1509	114000000	115000000	7549	114600000	114800000	3	5	600000
chr10	1509	114000000	115000000	7550	114800000	115000000	4	5	800000
chr10	1510	115000000	116000000	7551	115000000	115200000	0	5	0
chr10	1510	115000000	116000000	7552	115200000	115400000	1	5	200000
chr10	1510	115000000	116000000	7553	115400000	115600000	2	5	400000
chr10	1510	115000000	116000000	7554	115600000	115800000	3	5	600000
chr10	1510	115000000	116000000	7555	115800000	116000000	4	5	800000
chr10	1511	116000000	117000000	7556	116000000	116200000	0	5	0
chr10	1511	116000000	117000000	7557	116200000	116400000	1	5	200000
chr10	1511	116000000	117000000	7558	116400000	116600000	2	5	400000
chr10	1511	116000000	117000000	7559	116600000	116800000	3	5	600000
chr10	1511	116000000	117000000	7560	116800000	117000000	4	5	800000
chr10	1512	117000000	118000000	7561	117000000	117200000	0	5	0
chr10	1512	117000000	118000000	7562	117200000	117400000	1	5	200000
chr10	1512	117000000	118000000	7563	117400000	117600000	2	5	400000
chr10	1512	117000000	118000000	7564	117600000	117800000	3	5	600000
chr10	1512	117000000	118000000	7565	117800000	118000000	4	5	800000
chr10	1513	118000000	119000000	7566	118000000	118200000	0	5	0
chr10	1513	118000000	119000000	7567	118200000	118400000	1	5	200000
chr10	1513	118000000	119000000	7568	118400000	118600000	2	5	400000
chr10	1513	118000000	119000000	7569	118600000	118800000	3	5	600000
chr10	1513	118000000	119000000	7570	118800000	119000000	4	5	800000
chr10	1514	119000000	120000000	7571	119000000	119200000	0	5	0
chr10	1514	119000000	120000000	7572	119200000	119400000	1	5	200000
chr10	1514	119000000	120000000	7573	119400000	119600000	2	5	400000
chr10	1514	119000000	120000000	7574	119600000	119800000	3	5	600000
chr10	1514	119000000	120000000	7575	119800000	120000000	4	5	800000
chr10	1515	120000000	121000000	7576	120000000	120200000	0	5	0
chr10	1515	120000000	121000000	7577	120200000	120400000	1	5	200000
chr10	1515	120000000	121000000	7578	120400000	120600000	2	5	400000
chr10	1515	120000000	121000000	7579	120600000	120800000	3	5	600000
chr10	1515	120000000	121000000	7580	120800000	121000000	4	5	800000
chr10	1516	121000000	122000000	7581	121000000	121200000	0	5	0
chr10	1516	121000000	122000000	7582	121200000	121400000	1	5	200000
chr10	1516	121000000	122000000	7583	121400000	121600000	2	5	400000
chr10	1516	121000000	122000000	7584	121600000	121800000	3	5	600000
chr10	1516	121000000	122000000	7585	121800000	122000000	4	5	800000
chr10	1517	122000000	123000000	7586	122000000	122200000	0	5	0
chr10	1517	122000000	123000000	7587	122200000	122400000	1	5	200000
chr10	1517	122000000	123000000	7588	122400000	122600000	2	5	400000
chr10	1517	122000000	123000000	7589	122600000	122800000	3	5	600000
chr10	1517	122000000	123000000	7590	122800000	123000000	4	5	800000
chr10	1518	123000000	124000000	7591	123000000	123200000	0	5	0
chr10	1518	123000000	124000000	7592	123200000	123400000	1	5	200000
chr10	1518	123000000	124000000	7593	123400000	123600000	2	5	400000
chr10	1518	123000000	124000000	7594	123600000	123800000	3	5	600000
chr10	1518	123000000	124000000	7595	123800000	124000000	4	5	800000
chr10	1519	124000000	125000000	7596	124000000	124200000	0	5	0
chr10	1519	124000000	125000000	7597	124200000	124400000	1	5	200000
chr10	1519	124000000	125000000	7598	124400000	124600000	2	5	400000
chr10	1519	124000000	125000000	7599	124600000	124800000	3	5	600000
chr10	1519	124000000	125000000	7600	124800000	125000000	4	5	800000
chr10	1520	125000000	126000000	7601	125000000	125200000	0	5	0
chr10	1520	125000000	126000000	7602	125200000	125400000	1	5	200000
chr10	1520	125000000	126000000	7603	125400000	125600000	2	5	400000
chr10	1520	125000000	126000000	7604	125600000	125800000	3	5	600000
chr10	1520	125000000	126000000	7605	125800000	126000000	4	5	800000
chr10	1521	126000000	127000000	7606	126000000	126200000	0	5	0
chr10	1521	126000000	127000000	7607	126200000	126400000	1	5	200000
chr10	1521	126000000	127000000	7608	126400000	126600000	2	5	400000
chr10	1521	126000000	127000000	7609	126600000	126800000	3	5	600000
chr10	1521	126000000	127000000	7610	126800000	127000000	4	5	800000
chr10	1522	127000000	128000000	7611	127000000	127200000	0	5	0
chr10	1522	127000000	128000000	7612	127200000	127400000	1	5	200000
chr10	1522	127000000	128000000	7613	127400000	127600000	2	5	400000
chr10	1522	127000000	128000000	7614	127600000	127800000	3	5	600000
chr10	1522	127000000	128000000	7615	127800000	128000000	4	5	800000
chr10	1523	128000000	129000000	7616	128000000	128200000	0	5	0
chr10	1523	128000000	129000000	7617	128200000	128400000	1	5	200000
chr10	1523	128000000	129000000	7618	128400000	128600000	2	5	400000
chr10	1523	128000000	129000000	7619	128600000	128800000	3	5	600000
chr10	1523	128000000	129000000	7620	128800000	129000000	4	5	800000
chr10	1524	129000000	130000000	7621	129000000	129200000	0	5	0
chr10	1524	129000000	130000000	7622	129200000	129400000	1	5	200000
chr10	1524	129000000	130000000	7623	129400000	129600000	2	5	400000
chr10	1524	129000000	130000000	7624	129600000	129800000	3	5	600000
chr10	1524	129000000	130000000	7625	129800000	130000000	4	5	800000
chr10	1525	130000000	130694993	7626	130000000	130200000	0	3	0
chr10	1525	130000000	130694993	7627	130200000	130400000	1	3	200000
chr10	1525	130000000	130694993	7628	130400000	130694993	2	3	400000
chr11	1526	0	1000000	7629	0	200000	0	5	0
chr11	1526	0	1000000	7630	200000	400000	1	5	200000
chr11	1526	0	1000000	7631	400000	600000	2	5	400000
chr11	1526	0	1000000	7632	600000	800000	3	5	600000
chr11	1526	0	1000000	7633	800000	1000000	4	5	800000
chr11	1527	1000000	2000000	7634	1000000	1200000	0	5	0
chr11	1527	1000000	2000000	7635	1200000	1400000	1	5	200000
chr11	1527	1000000	2000000	7636	1400000	1600000	2	5	400000
chr11	1527	1000000	2000000	7637	1600000	1800000	3	5	600000
chr11	1527	1000000	2000000	7638	1800000	2000000	4	5	800000
chr11	1528	2000000	3000000	7639	2000000	2200000	0	5	0
chr11	1528	2000000	3000000	7640	2200000	2400000	1	5	200000
chr11	1528	2000000	3000000	7641	2400000	2600000	2	5	400000
chr11	1528	2000000	3000000	7642	2600000	2800000	3	5	600000
chr11	1528	2000000	3000000	7643	2800000	3000000	4	5	800000
chr11	1529	3000000	4000000	7644	3000000	3200000	0	5	0
chr11	1529	3000000	4000000	7645	3200000	3400000	1	5	200000
chr11	1529	3000000	4000000	7646	3400000	3600000	2	5	400000
chr11	1529	3000000	4000000	7647	3600000	3800000	3	5	600000
chr11	1529	3000000	4000000	7648	3800000	4000000	4	5	800000
chr11	1530	4000000	5000000	7649	4000000	4200000	0	5	0
chr11	1530	4000000	5000000	7650	4200000	4400000	1	5	200000
chr11	1530	4000000	5000000	7651	4400000	4600000	2	5	400000
chr11	1530	4000000	5000000	7652	4600000	4800000	3	5	600000
chr11	1530	4000000	5000000	7653	4800000	5000000	4	5	800000
chr11	1531	5000000	6000000	7654	5000000	5200000	0	5	0
chr11	1531	5000000	6000000	7655	5200000	5400000	1	5	200000
chr11	1531	5000000	6000000	7656	5400000	5600000	2	5	400000
chr11	1531	5000000	6000000	7657	5600000	5800000	3	5	600000
chr11	1531	5000000	6000000	7658	5800000	6000000	4	5	800000
chr11	1532	6000000	7000000	7659	6000000	6200000	0	5	0
chr11	1532	6000000	7000000	7660	6200000	6400000	1	5	200000
chr11	1532	6000000	7000000	7661	6400000	6600000	2	5	400000
chr11	1532	6000000	7000000	7662	6600000	6800000	3	5	600000
chr11	1532	6000000	7000000	7663	6800000	7000000	4	5	800000
chr11	1533	7000000	8000000	7664	7000000	7200000	0	5	0
chr11	1533	7000000	8000000	7665	7200000	7400000	1	5	200000
chr11	1533	7000000	8000000	7666	7400000	7600000	2	5	400000
chr11	1533	7000000	8000000	7667	7600000	7800000	3	5	600000
chr11	1533	7000000	8000000	7668	7800000	8000000	4	5	800000
chr11	1534	8000000	9000000	7669	8000000	8200000	0	5	0
chr11	1534	8000000	9000000	7670	8200000	8400000	1	5	200000
chr11	1534	8000000	9000000	7671	8400000	8600000	2	5	400000
chr11	1534	8000000	9000000	7672	8600000	8800000	3	5	600000
chr11	1534	8000000	9000000	7673	8800000	9000000	4	5	800000
chr11	1535	9000000	10000000	7674	9000000	9200000	0	5	0
chr11	1535	9000000	10000000	7675	9200000	9400000	1	5	200000
chr11	1535	9000000	10000000	7676	9400000	9600000	2	5	400000
chr11	1535	9000000	10000000	7677	9600000	9800000	3	5	600000
chr11	1535	9000000	10000000	7678	9800000	10000000	4	5	800000
chr11	1536	10000000	11000000	7679	10000000	10200000	0	5	0
chr11	1536	10000000	11000000	7680	10200000	10400000	1	5	200000
chr11	1536	10000000	11000000	7681	10400000	10600000	2	5	400000
chr11	1536	10000000	11000000	7682	10600000	10800000	3	5	600000
chr11	1536	10000000	11000000	7683	10800000	11000000	4	5	800000
chr11	1537	11000000	12000000	7684	11000000	11200000	0	5	0
chr11	1537	11000000	12000000	7685	11200000	11400000	1	5	200000
chr11	1537	11000000	12000000	7686	11400000	11600000	2	5	400000
chr11	1537	11000000	12000000	7687	11600000	11800000	3	5	600000
chr11	1537	11000000	12000000	7688	11800000	12000000	4	5	800000
chr11	1538	12000000	13000000	7689	12000000	12200000	0	5	0
chr11	1538	12000000	13000000	7690	12200000	12400000	1	5	200000
chr11	1538	12000000	13000000	7691	12400000	12600000	2	5	400000
chr11	1538	12000000	13000000	7692	12600000	12800000	3	5	600000
chr11	1538	12000000	13000000	7693	12800000	13000000	4	5	800000
chr11	1539	13000000	14000000	7694	13000000	13200000	0	5	0
chr11	1539	13000000	14000000	7695	13200000	13400000	1	5	200000
chr11	1539	13000000	14000000	7696	13400000	13600000	2	5	400000
chr11	1539	13000000	14000000	7697	13600000	13800000	3	5	600000
chr11	1539	13000000	14000000	7698	13800000	14000000	4	5	800000
chr11	1540	14000000	15000000	7699	14000000	14200000	0	5	0
chr11	1540	14000000	15000000	7700	14200000	14400000	1	5	200000
chr11	1540	14000000	15000000	7701	14400000	14600000	2	5	400000
chr11	1540	14000000	15000000	7702	14600000	14800000	3	5	600000
chr11	1540	14000000	15000000	7703	14800000	15000000	4	5	800000
chr11	1541	15000000	16000000	7704	15000000	15200000	0	5	0
chr11	1541	15000000	16000000	7705	15200000	15400000	1	5	200000
chr11	1541	15000000	16000000	7706	15400000	15600000	2	5	400000
chr11	1541	15000000	16000000	7707	15600000	15800000	3	5	600000
chr11	1541	15000000	16000000	7708	15800000	16000000	4	5	800000
chr11	1542	16000000	17000000	7709	16000000	16200000	0	5	0
chr11	1542	16000000	17000000	7710	16200000	16400000	1	5	200000
chr11	1542	16000000	17000000	7711	16400000	16600000	2	5	400000
chr11	1542	16000000	17000000	7712	16600000	16800000	3	5	600000
chr11	1542	16000000	17000000	7713	16800000	17000000	4	5	800000
chr11	1543	17000000	18000000	7714	17000000	17200000	0	5	0
chr11	1543	17000000	18000000	7715	17200000	17400000	1	5	200000
chr11	1543	17000000	18000000	7716	17400000	17600000	2	5	400000
chr11	1543	17000000	18000000	7717	17600000	17800000	3	5	600000
chr11	1543	17000000	18000000	7718	17800000	18000000	4	5	800000
chr11	1544	18000000	19000000	7719	18000000	18200000	0	5	0
chr11	1544	18000000	19000000	7720	18200000	18400000	1	5	200000
chr11	1544	18000000	19000000	7721	18400000	18600000	2	5	400000
chr11	1544	18000000	19000000	7722	18600000	18800000	3	5	600000
chr11	1544	18000000	19000000	7723	18800000	19000000	4	5	800000
chr11	1545	19000000	20000000	7724	19000000	19200000	0	5	0
chr11	1545	19000000	20000000	7725	19200000	19400000	1	5	200000
chr11	1545	19000000	20000000	7726	19400000	19600000	2	5	400000
chr11	1545	19000000	20000000	7727	19600000	19800000	3	5	600000
chr11	1545	19000000	20000000	7728	19800000	20000000	4	5	800000
chr11	1546	20000000	21000000	7729	20000000	20200000	0	5	0
chr11	1546	20000000	21000000	7730	20200000	20400000	1	5	200000
chr11	1546	20000000	21000000	7731	20400000	20600000	2	5	400000
chr11	1546	20000000	21000000	7732	20600000	20800000	3	5	600000
chr11	1546	20000000	21000000	7733	20800000	21000000	4	5	800000
chr11	1547	21000000	22000000	7734	21000000	21200000	0	5	0
chr11	1547	21000000	22000000	7735	21200000	21400000	1	5	200000
chr11	1547	21000000	22000000	7736	21400000	21600000	2	5	400000
chr11	1547	21000000	22000000	7737	21600000	21800000	3	5	600000
chr11	1547	21000000	22000000	7738	21800000	22000000	4	5	800000
chr11	1548	22000000	23000000	7739	22000000	22200000	0	5	0
chr11	1548	22000000	23000000	7740	22200000	22400000	1	5	200000
chr11	1548	22000000	23000000	7741	22400000	22600000	2	5	400000
chr11	1548	22000000	23000000	7742	22600000	22800000	3	5	600000
chr11	1548	22000000	23000000	7743	22800000	23000000	4	5	800000
chr11	1549	23000000	24000000	7744	23000000	23200000	0	5	0
chr11	1549	23000000	24000000	7745	23200000	23400000	1	5	200000
chr11	1549	23000000	24000000	7746	23400000	23600000	2	5	400000
chr11	1549	23000000	24000000	7747	23600000	23800000	3	5	600000
chr11	1549	23000000	24000000	7748	23800000	24000000	4	5	800000
chr11	1550	24000000	25000000	7749	24000000	24200000	0	5	0
chr11	1550	24000000	25000000	7750	24200000	24400000	1	5	200000
chr11	1550	24000000	25000000	7751	24400000	24600000	2	5	400000
chr11	1550	24000000	25000000	7752	24600000	24800000	3	5	600000
chr11	1550	24000000	25000000	7753	24800000	25000000	4	5	800000
chr11	1551	25000000	26000000	7754	25000000	25200000	0	5	0
chr11	1551	25000000	26000000	7755	25200000	25400000	1	5	200000
chr11	1551	25000000	26000000	7756	25400000	25600000	2	5	400000
chr11	1551	25000000	26000000	7757	25600000	25800000	3	5	600000
chr11	1551	25000000	26000000	7758	25800000	26000000	4	5	800000
chr11	1552	26000000	27000000	7759	26000000	26200000	0	5	0
chr11	1552	26000000	27000000	7760	26200000	26400000	1	5	200000
chr11	1552	26000000	27000000	7761	26400000	26600000	2	5	400000
chr11	1552	26000000	27000000	7762	26600000	26800000	3	5	600000
chr11	1552	26000000	27000000	7763	26800000	27000000	4	5	800000
chr11	1553	27000000	28000000	7764	27000000	27200000	0	5	0
chr11	1553	27000000	28000000	7765	27200000	27400000	1	5	200000
chr11	1553	27000000	28000000	7766	27400000	27600000	2	5	400000
chr11	1553	27000000	28000000	7767	27600000	27800000	3	5	600000
chr11	1553	27000000	28000000	7768	27800000	28000000	4	5	800000
chr11	1554	28000000	29000000	7769	28000000	28200000	0	5	0
chr11	1554	28000000	29000000	7770	28200000	28400000	1	5	200000
chr11	1554	28000000	29000000	7771	28400000	28600000	2	5	400000
chr11	1554	28000000	29000000	7772	28600000	28800000	3	5	600000
chr11	1554	28000000	29000000	7773	28800000	29000000	4	5	800000
chr11	1555	29000000	30000000	7774	29000000	29200000	0	5	0
chr11	1555	29000000	30000000	7775	29200000	29400000	1	5	200000
chr11	1555	29000000	30000000	7776	29400000	29600000	2	5	400000
chr11	1555	29000000	30000000	7777	29600000	29800000	3	5	600000
chr11	1555	29000000	30000000	7778	29800000	30000000	4	5	800000
chr11	1556	30000000	31000000	7779	30000000	30200000	0	5	0
chr11	1556	30000000	31000000	7780	30200000	30400000	1	5	200000
chr11	1556	30000000	31000000	7781	30400000	30600000	2	5	400000
chr11	1556	30000000	31000000	7782	30600000	30800000	3	5	600000
chr11	1556	30000000	31000000	7783	30800000	31000000	4	5	800000
chr11	1557	31000000	32000000	7784	31000000	31200000	0	5	0
chr11	1557	31000000	32000000	7785	31200000	31400000	1	5	200000
chr11	1557	31000000	32000000	7786	31400000	31600000	2	5	400000
chr11	1557	31000000	32000000	7787	31600000	31800000	3	5	600000
chr11	1557	31000000	32000000	7788	31800000	32000000	4	5	800000
chr11	1558	32000000	33000000	7789	32000000	32200000	0	5	0
chr11	1558	32000000	33000000	7790	32200000	32400000	1	5	200000
chr11	1558	32000000	33000000	7791	32400000	32600000	2	5	400000
chr11	1558	32000000	33000000	7792	32600000	32800000	3	5	600000
chr11	1558	32000000	33000000	7793	32800000	33000000	4	5	800000
chr11	1559	33000000	34000000	7794	33000000	33200000	0	5	0
chr11	1559	33000000	34000000	7795	33200000	33400000	1	5	200000
chr11	1559	33000000	34000000	7796	33400000	33600000	2	5	400000
chr11	1559	33000000	34000000	7797	33600000	33800000	3	5	600000
chr11	1559	33000000	34000000	7798	33800000	34000000	4	5	800000
chr11	1560	34000000	35000000	7799	34000000	34200000	0	5	0
chr11	1560	34000000	35000000	7800	34200000	34400000	1	5	200000
chr11	1560	34000000	35000000	7801	34400000	34600000	2	5	400000
chr11	1560	34000000	35000000	7802	34600000	34800000	3	5	600000
chr11	1560	34000000	35000000	7803	34800000	35000000	4	5	800000
chr11	1561	35000000	36000000	7804	35000000	35200000	0	5	0
chr11	1561	35000000	36000000	7805	35200000	35400000	1	5	200000
chr11	1561	35000000	36000000	7806	35400000	35600000	2	5	400000
chr11	1561	35000000	36000000	7807	35600000	35800000	3	5	600000
chr11	1561	35000000	36000000	7808	35800000	36000000	4	5	800000
chr11	1562	36000000	37000000	7809	36000000	36200000	0	5	0
chr11	1562	36000000	37000000	7810	36200000	36400000	1	5	200000
chr11	1562	36000000	37000000	7811	36400000	36600000	2	5	400000
chr11	1562	36000000	37000000	7812	36600000	36800000	3	5	600000
chr11	1562	36000000	37000000	7813	36800000	37000000	4	5	800000
chr11	1563	37000000	38000000	7814	37000000	37200000	0	5	0
chr11	1563	37000000	38000000	7815	37200000	37400000	1	5	200000
chr11	1563	37000000	38000000	7816	37400000	37600000	2	5	400000
chr11	1563	37000000	38000000	7817	37600000	37800000	3	5	600000
chr11	1563	37000000	38000000	7818	37800000	38000000	4	5	800000
chr11	1564	38000000	39000000	7819	38000000	38200000	0	5	0
chr11	1564	38000000	39000000	7820	38200000	38400000	1	5	200000
chr11	1564	38000000	39000000	7821	38400000	38600000	2	5	400000
chr11	1564	38000000	39000000	7822	38600000	38800000	3	5	600000
chr11	1564	38000000	39000000	7823	38800000	39000000	4	5	800000
chr11	1565	39000000	40000000	7824	39000000	39200000	0	5	0
chr11	1565	39000000	40000000	7825	39200000	39400000	1	5	200000
chr11	1565	39000000	40000000	7826	39400000	39600000	2	5	400000
chr11	1565	39000000	40000000	7827	39600000	39800000	3	5	600000
chr11	1565	39000000	40000000	7828	39800000	40000000	4	5	800000
chr11	1566	40000000	41000000	7829	40000000	40200000	0	5	0
chr11	1566	40000000	41000000	7830	40200000	40400000	1	5	200000
chr11	1566	40000000	41000000	7831	40400000	40600000	2	5	400000
chr11	1566	40000000	41000000	7832	40600000	40800000	3	5	600000
chr11	1566	40000000	41000000	7833	40800000	41000000	4	5	800000
chr11	1567	41000000	42000000	7834	41000000	41200000	0	5	0
chr11	1567	41000000	42000000	7835	41200000	41400000	1	5	200000
chr11	1567	41000000	42000000	7836	41400000	41600000	2	5	400000
chr11	1567	41000000	42000000	7837	41600000	41800000	3	5	600000
chr11	1567	41000000	42000000	7838	41800000	42000000	4	5	800000
chr11	1568	42000000	43000000	7839	42000000	42200000	0	5	0
chr11	1568	42000000	43000000	7840	42200000	42400000	1	5	200000
chr11	1568	42000000	43000000	7841	42400000	42600000	2	5	400000
chr11	1568	42000000	43000000	7842	42600000	42800000	3	5	600000
chr11	1568	42000000	43000000	7843	42800000	43000000	4	5	800000
chr11	1569	43000000	44000000	7844	43000000	43200000	0	5	0
chr11	1569	43000000	44000000	7845	43200000	43400000	1	5	200000
chr11	1569	43000000	44000000	7846	43400000	43600000	2	5	400000
chr11	1569	43000000	44000000	7847	43600000	43800000	3	5	600000
chr11	1569	43000000	44000000	7848	43800000	44000000	4	5	800000
chr11	1570	44000000	45000000	7849	44000000	44200000	0	5	0
chr11	1570	44000000	45000000	7850	44200000	44400000	1	5	200000
chr11	1570	44000000	45000000	7851	44400000	44600000	2	5	400000
chr11	1570	44000000	45000000	7852	44600000	44800000	3	5	600000
chr11	1570	44000000	45000000	7853	44800000	45000000	4	5	800000
chr11	1571	45000000	46000000	7854	45000000	45200000	0	5	0
chr11	1571	45000000	46000000	7855	45200000	45400000	1	5	200000
chr11	1571	45000000	46000000	7856	45400000	45600000	2	5	400000
chr11	1571	45000000	46000000	7857	45600000	45800000	3	5	600000
chr11	1571	45000000	46000000	7858	45800000	46000000	4	5	800000
chr11	1572	46000000	47000000	7859	46000000	46200000	0	5	0
chr11	1572	46000000	47000000	7860	46200000	46400000	1	5	200000
chr11	1572	46000000	47000000	7861	46400000	46600000	2	5	400000
chr11	1572	46000000	47000000	7862	46600000	46800000	3	5	600000
chr11	1572	46000000	47000000	7863	46800000	47000000	4	5	800000
chr11	1573	47000000	48000000	7864	47000000	47200000	0	5	0
chr11	1573	47000000	48000000	7865	47200000	47400000	1	5	200000
chr11	1573	47000000	48000000	7866	47400000	47600000	2	5	400000
chr11	1573	47000000	48000000	7867	47600000	47800000	3	5	600000
chr11	1573	47000000	48000000	7868	47800000	48000000	4	5	800000
chr11	1574	48000000	49000000	7869	48000000	48200000	0	5	0
chr11	1574	48000000	49000000	7870	48200000	48400000	1	5	200000
chr11	1574	48000000	49000000	7871	48400000	48600000	2	5	400000
chr11	1574	48000000	49000000	7872	48600000	48800000	3	5	600000
chr11	1574	48000000	49000000	7873	48800000	49000000	4	5	800000
chr11	1575	49000000	50000000	7874	49000000	49200000	0	5	0
chr11	1575	49000000	50000000	7875	49200000	49400000	1	5	200000
chr11	1575	49000000	50000000	7876	49400000	49600000	2	5	400000
chr11	1575	49000000	50000000	7877	49600000	49800000	3	5	600000
chr11	1575	49000000	50000000	7878	49800000	50000000	4	5	800000
chr11	1576	50000000	51000000	7879	50000000	50200000	0	5	0
chr11	1576	50000000	51000000	7880	50200000	50400000	1	5	200000
chr11	1576	50000000	51000000	7881	50400000	50600000	2	5	400000
chr11	1576	50000000	51000000	7882	50600000	50800000	3	5	600000
chr11	1576	50000000	51000000	7883	50800000	51000000	4	5	800000
chr11	1577	51000000	52000000	7884	51000000	51200000	0	5	0
chr11	1577	51000000	52000000	7885	51200000	51400000	1	5	200000
chr11	1577	51000000	52000000	7886	51400000	51600000	2	5	400000
chr11	1577	51000000	52000000	7887	51600000	51800000	3	5	600000
chr11	1577	51000000	52000000	7888	51800000	52000000	4	5	800000
chr11	1578	52000000	53000000	7889	52000000	52200000	0	5	0
chr11	1578	52000000	53000000	7890	52200000	52400000	1	5	200000
chr11	1578	52000000	53000000	7891	52400000	52600000	2	5	400000
chr11	1578	52000000	53000000	7892	52600000	52800000	3	5	600000
chr11	1578	52000000	53000000	7893	52800000	53000000	4	5	800000
chr11	1579	53000000	54000000	7894	53000000	53200000	0	5	0
chr11	1579	53000000	54000000	7895	53200000	53400000	1	5	200000
chr11	1579	53000000	54000000	7896	53400000	53600000	2	5	400000
chr11	1579	53000000	54000000	7897	53600000	53800000	3	5	600000
chr11	1579	53000000	54000000	7898	53800000	54000000	4	5	800000
chr11	1580	54000000	55000000	7899	54000000	54200000	0	5	0
chr11	1580	54000000	55000000	7900	54200000	54400000	1	5	200000
chr11	1580	54000000	55000000	7901	54400000	54600000	2	5	400000
chr11	1580	54000000	55000000	7902	54600000	54800000	3	5	600000
chr11	1580	54000000	55000000	7903	54800000	55000000	4	5	800000
chr11	1581	55000000	56000000	7904	55000000	55200000	0	5	0
chr11	1581	55000000	56000000	7905	55200000	55400000	1	5	200000
chr11	1581	55000000	56000000	7906	55400000	55600000	2	5	400000
chr11	1581	55000000	56000000	7907	55600000	55800000	3	5	600000
chr11	1581	55000000	56000000	7908	55800000	56000000	4	5	800000
chr11	1582	56000000	57000000	7909	56000000	56200000	0	5	0
chr11	1582	56000000	57000000	7910	56200000	56400000	1	5	200000
chr11	1582	56000000	57000000	7911	56400000	56600000	2	5	400000
chr11	1582	56000000	57000000	7912	56600000	56800000	3	5	600000
chr11	1582	56000000	57000000	7913	56800000	57000000	4	5	800000
chr11	1583	57000000	58000000	7914	57000000	57200000	0	5	0
chr11	1583	57000000	58000000	7915	57200000	57400000	1	5	200000
chr11	1583	57000000	58000000	7916	57400000	57600000	2	5	400000
chr11	1583	57000000	58000000	7917	57600000	57800000	3	5	600000
chr11	1583	57000000	58000000	7918	57800000	58000000	4	5	800000
chr11	1584	58000000	59000000	7919	58000000	58200000	0	5	0
chr11	1584	58000000	59000000	7920	58200000	58400000	1	5	200000
chr11	1584	58000000	59000000	7921	58400000	58600000	2	5	400000
chr11	1584	58000000	59000000	7922	58600000	58800000	3	5	600000
chr11	1584	58000000	59000000	7923	58800000	59000000	4	5	800000
chr11	1585	59000000	60000000	7924	59000000	59200000	0	5	0
chr11	1585	59000000	60000000	7925	59200000	59400000	1	5	200000
chr11	1585	59000000	60000000	7926	59400000	59600000	2	5	400000
chr11	1585	59000000	60000000	7927	59600000	59800000	3	5	600000
chr11	1585	59000000	60000000	7928	59800000	60000000	4	5	800000
chr11	1586	60000000	61000000	7929	60000000	60200000	0	5	0
chr11	1586	60000000	61000000	7930	60200000	60400000	1	5	200000
chr11	1586	60000000	61000000	7931	60400000	60600000	2	5	400000
chr11	1586	60000000	61000000	7932	60600000	60800000	3	5	600000
chr11	1586	60000000	61000000	7933	60800000	61000000	4	5	800000
chr11	1587	61000000	62000000	7934	61000000	61200000	0	5	0
chr11	1587	61000000	62000000	7935	61200000	61400000	1	5	200000
chr11	1587	61000000	62000000	7936	61400000	61600000	2	5	400000
chr11	1587	61000000	62000000	7937	61600000	61800000	3	5	600000
chr11	1587	61000000	62000000	7938	61800000	62000000	4	5	800000
chr11	1588	62000000	63000000	7939	62000000	62200000	0	5	0
chr11	1588	62000000	63000000	7940	62200000	62400000	1	5	200000
chr11	1588	62000000	63000000	7941	62400000	62600000	2	5	400000
chr11	1588	62000000	63000000	7942	62600000	62800000	3	5	600000
chr11	1588	62000000	63000000	7943	62800000	63000000	4	5	800000
chr11	1589	63000000	64000000	7944	63000000	63200000	0	5	0
chr11	1589	63000000	64000000	7945	63200000	63400000	1	5	200000
chr11	1589	63000000	64000000	7946	63400000	63600000	2	5	400000
chr11	1589	63000000	64000000	7947	63600000	63800000	3	5	600000
chr11	1589	63000000	64000000	7948	63800000	64000000	4	5	800000
chr11	1590	64000000	65000000	7949	64000000	64200000	0	5	0
chr11	1590	64000000	65000000	7950	64200000	64400000	1	5	200000
chr11	1590	64000000	65000000	7951	64400000	64600000	2	5	400000
chr11	1590	64000000	65000000	7952	64600000	64800000	3	5	600000
chr11	1590	64000000	65000000	7953	64800000	65000000	4	5	800000
chr11	1591	65000000	66000000	7954	65000000	65200000	0	5	0
chr11	1591	65000000	66000000	7955	65200000	65400000	1	5	200000
chr11	1591	65000000	66000000	7956	65400000	65600000	2	5	400000
chr11	1591	65000000	66000000	7957	65600000	65800000	3	5	600000
chr11	1591	65000000	66000000	7958	65800000	66000000	4	5	800000
chr11	1592	66000000	67000000	7959	66000000	66200000	0	5	0
chr11	1592	66000000	67000000	7960	66200000	66400000	1	5	200000
chr11	1592	66000000	67000000	7961	66400000	66600000	2	5	400000
chr11	1592	66000000	67000000	7962	66600000	66800000	3	5	600000
chr11	1592	66000000	67000000	7963	66800000	67000000	4	5	800000
chr11	1593	67000000	68000000	7964	67000000	67200000	0	5	0
chr11	1593	67000000	68000000	7965	67200000	67400000	1	5	200000
chr11	1593	67000000	68000000	7966	67400000	67600000	2	5	400000
