chr1	chr2	policy	relative_flip	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr4	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	424	0.297169811	0.554245283	0.538461538	0.016509434
chr4	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.297169811	0.554245283	0.538461538	0.016509434
chr4	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.297169811	0.554245283	0.538461538	0.016509434
chr4	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.297169811	0.554245283	0.538461538	0.016509434
chr4	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.297169811	0.554245283	0.538461538	0.016509434
chr4	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	397	0.234256927	0.460957179	0.293478261	0.136020151
chr4	chr19	pair_independent_trans_oracle	1	snp_truth_oracle	397	0.317380353	0.539042821	0.298913043	0.138539043
chr4	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.234256927	0.460957179	0.293478261	0.136020151
chr4	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.234256927	0.460957179	0.293478261	0.136020151
chr4	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.234256927	0.460957179	0.293478261	0.136020151
chr4	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.234256927	0.460957179	0.293478261	0.136020151
chr4	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	898	0.679287305	0.756124722	0.740629685	0.550111359
chr4	chrX	pair_independent_trans_oracle	0	snp_truth_oracle	898	0.679287305	0.756124722	0.740629685	0.550111359
chr4	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.679287305	0.756124722	0.740629685	0.550111359
chr4	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.679287305	0.756124722	0.740629685	0.550111359
chr4	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.679287305	0.756124722	0.740629685	0.550111359
chr4	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.679287305	0.756124722	0.740629685	0.550111359
chr5	chr6	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr6	pair_independent_trans_oracle	0	snp_truth_oracle	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr6	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr6	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr6	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr6	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.270361991	0.514705882	0.328431373	0.0757918552
chr5	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	650	0.204615385	0.46	0.206549118	0.126153846
chr5	chr7	pair_independent_trans_oracle	1	snp_truth_oracle	650	0.276923077	0.54	0.259445844	0.158461538
chr5	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.204615385	0.46	0.206549118	0.126153846
chr5	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.204615385	0.46	0.206549118	0.126153846
chr5	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.204615385	0.46	0.206549118	0.126153846
chr5	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.204615385	0.46	0.206549118	0.126153846
chr5	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr8	pair_independent_trans_oracle	0	snp_truth_oracle	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.32674772	0.521276596	0.375	0.0410334347
chr5	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	2111	0.0800568451	0.273803884	0.036918138	0.0217906206
chr5	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	2111	0.427759356	0.726196116	0.475120385	0.280435812
chr5	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0800568451	0.273803884	0.036918138	0.0217906206
chr5	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0800568451	0.273803884	0.036918138	0.0217906206
chr5	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0800568451	0.273803884	0.036918138	0.0217906206
chr5	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0800568451	0.273803884	0.036918138	0.0217906206
chr5	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr10	pair_independent_trans_oracle	0	snp_truth_oracle	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.452271231	0.603028308	0.622103387	0.229756419
chr5	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr11	pair_independent_trans_oracle	0	snp_truth_oracle	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.410941476	0.638676845	0.459074733	0.328244275
chr5	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr12	pair_independent_trans_oracle	0	snp_truth_oracle	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.274891775	0.519480519	0.3	0.0324675325
chr5	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.326053042	0.508580343	0.37012987	0.0889235569
chr5	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	998	0.171342685	0.321643287	0.161616162	0.112224449
chr5	chr14	pair_independent_trans_oracle	1	snp_truth_oracle	998	0.524048096	0.678356713	0.595959596	0.413827655
chr5	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.171342685	0.321643287	0.161616162	0.112224449
chr5	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.171342685	0.321643287	0.161616162	0.112224449
chr5	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.171342685	0.321643287	0.161616162	0.112224449
chr5	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.171342685	0.321643287	0.161616162	0.112224449
chr5	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr15	pair_independent_trans_oracle	0	snp_truth_oracle	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.245115453	0.46714032	0.3	0.0373001776
chr5	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1282	0.31201248	0.489079563	0.318692543	0.243369735
chr5	chr16	pair_independent_trans_oracle	1	snp_truth_oracle	1282	0.383775351	0.510920437	0.42288049	0.322932917
chr5	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.31201248	0.489079563	0.318692543	0.243369735
chr5	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.31201248	0.489079563	0.318692543	0.243369735
chr5	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.31201248	0.489079563	0.318692543	0.243369735
chr5	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.31201248	0.489079563	0.318692543	0.243369735
chr5	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	398	0.221105528	0.51758794	0.153846154	0.00502512563
chr5	chr17	pair_independent_trans_oracle	1	snp_truth_oracle	398	0.24120603	0.48241206	0.0769230769	0.00251256281
chr5	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.221105528	0.51758794	0.153846154	0.00502512563
chr5	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.221105528	0.51758794	0.153846154	0.00502512563
chr5	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.221105528	0.51758794	0.153846154	0.00502512563
chr5	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.221105528	0.51758794	0.153846154	0.00502512563
chr5	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.460852329	0.71258672	0.538714992	0.324083251
chr5	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	578	0.188581315	0.408304498	0.153333333	0.0397923875
chr5	chr19	pair_independent_trans_oracle	1	snp_truth_oracle	578	0.451557093	0.591695502	0.746666667	0.193771626
chr5	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.188581315	0.408304498	0.153333333	0.0397923875
chr5	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.188581315	0.408304498	0.153333333	0.0397923875
chr5	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.188581315	0.408304498	0.153333333	0.0397923875
chr5	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.188581315	0.408304498	0.153333333	0.0397923875
chr5	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	324	0.206790123	0.50308642	0.384615385	0.0154320988
chr5	chrX	pair_independent_trans_oracle	1	snp_truth_oracle	324	0.277777778	0.49691358	0.384615385	0.0154320988
chr5	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.206790123	0.50308642	0.384615385	0.0154320988
chr5	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.206790123	0.50308642	0.384615385	0.0154320988
chr5	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.206790123	0.50308642	0.384615385	0.0154320988
chr5	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.206790123	0.50308642	0.384615385	0.0154320988
chr6	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr7	pair_independent_trans_oracle	0	snp_truth_oracle	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.3170347	0.528391167	0.337988827	0.190851735
chr6	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	586	0.274744027	0.470989761	0.273542601	0.104095563
chr6	chr8	pair_independent_trans_oracle	1	snp_truth_oracle	586	0.288395904	0.529010239	0.278026906	0.105802048
chr6	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.470989761	0.273542601	0.104095563
chr6	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.470989761	0.273542601	0.104095563
chr6	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.470989761	0.273542601	0.104095563
chr6	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.470989761	0.273542601	0.104095563
chr6	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	896	0.229910714	0.395089286	0.114893617	0.0301339286
chr6	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	896	0.435267857	0.604910714	0.795744681	0.208705357
chr6	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.229910714	0.395089286	0.114893617	0.0301339286
chr6	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.229910714	0.395089286	0.114893617	0.0301339286
chr6	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.229910714	0.395089286	0.114893617	0.0301339286
chr6	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.229910714	0.395089286	0.114893617	0.0301339286
chr6	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1314	0.251902588	0.462709285	0.219339623	0.0707762557
chr6	chr10	pair_independent_trans_oracle	1	snp_truth_oracle	1314	0.398021309	0.537290715	0.613207547	0.197869102
chr6	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.251902588	0.462709285	0.219339623	0.0707762557
chr6	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.251902588	0.462709285	0.219339623	0.0707762557
chr6	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.251902588	0.462709285	0.219339623	0.0707762557
chr6	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.251902588	0.462709285	0.219339623	0.0707762557
chr6	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	707	0.237623762	0.468175389	0.218340611	0.0707213579
chr6	chr11	pair_independent_trans_oracle	1	snp_truth_oracle	707	0.25884017	0.531824611	0.23580786	0.0763790665
chr6	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.237623762	0.468175389	0.218340611	0.0707213579
chr6	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.237623762	0.468175389	0.218340611	0.0707213579
chr6	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.237623762	0.468175389	0.218340611	0.0707213579
chr6	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.237623762	0.468175389	0.218340611	0.0707213579
chr6	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	554	0.294223827	0.514440433	NA	0
chr6	chr12	pair_independent_trans_oracle	0	snp_truth_oracle	554	0.294223827	0.514440433	NA	0
chr6	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.294223827	0.514440433	NA	0
chr6	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.294223827	0.514440433	NA	0
chr6	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.294223827	0.514440433	NA	0
chr6	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.294223827	0.514440433	NA	0
chr6	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.457607433	0.658536585	0.527918782	0.241579559
chr6	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr14	pair_independent_trans_oracle	0	snp_truth_oracle	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.41131815	0.51552795	0.477348066	0.298136646
chr6	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	568	0.230633803	0.434859155	0.1875	0.0422535211
chr6	chr15	pair_independent_trans_oracle	1	snp_truth_oracle	568	0.389084507	0.565140845	0.4375	0.0985915493
chr6	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.434859155	0.1875	0.0422535211
chr6	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.434859155	0.1875	0.0422535211
chr6	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.434859155	0.1875	0.0422535211
chr6	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.434859155	0.1875	0.0422535211
chr6	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr16	pair_independent_trans_oracle	0	snp_truth_oracle	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.621848739	0.78487395	0.870892019	0.311764706
chr6	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	482	0.273858921	0.468879668	0.22147651	0.0684647303
chr6	chr17	pair_independent_trans_oracle	1	snp_truth_oracle	482	0.371369295	0.531120332	0.362416107	0.112033195
chr6	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.273858921	0.468879668	0.22147651	0.0684647303
chr6	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.273858921	0.468879668	0.22147651	0.0684647303
chr6	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.273858921	0.468879668	0.22147651	0.0684647303
chr6	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.273858921	0.468879668	0.22147651	0.0684647303
chr6	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	775	0.2	0.398709677	0.125541126	0.0374193548
chr6	chr18	pair_independent_trans_oracle	1	snp_truth_oracle	775	0.291612903	0.601290323	0.411255411	0.122580645
chr6	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.2	0.398709677	0.125541126	0.0374193548
chr6	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.2	0.398709677	0.125541126	0.0374193548
chr6	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.2	0.398709677	0.125541126	0.0374193548
chr6	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.2	0.398709677	0.125541126	0.0374193548
chr6	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chr19	pair_independent_trans_oracle	0	snp_truth_oracle	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.594101124	0.706460674	0.859281437	0.403089888
chr6	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	374	0.310160428	0.553475936	0.329113924	0.20855615
chr6	chrX	pair_independent_trans_oracle	0	snp_truth_oracle	374	0.310160428	0.553475936	0.329113924	0.20855615
chr6	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.310160428	0.553475936	0.329113924	0.20855615
chr6	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.310160428	0.553475936	0.329113924	0.20855615
chr6	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.310160428	0.553475936	0.329113924	0.20855615
chr6	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.310160428	0.553475936	0.329113924	0.20855615
chr7	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr8	pair_independent_trans_oracle	0	snp_truth_oracle	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.21418637	0.458970793	0.146341463	0.0083449235
chr7	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	491	0.234215886	0.511201629	0.242307692	0.128309572
chr7	chr9	pair_independent_trans_oracle	0	snp_truth_oracle	491	0.234215886	0.511201629	0.242307692	0.128309572
chr7	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.234215886	0.511201629	0.242307692	0.128309572
chr7	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.234215886	0.511201629	0.242307692	0.128309572
chr7	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.234215886	0.511201629	0.242307692	0.128309572
chr7	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.234215886	0.511201629	0.242307692	0.128309572
