chr1	chr2	policy	relative_flip	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr4	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	424	0.29009434	0.535377358	0.7	0.016509434
chr4	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.29009434	0.535377358	0.7	0.016509434
chr4	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.29009434	0.535377358	0.7	0.016509434
chr4	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.29009434	0.535377358	0.7	0.016509434
chr4	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	424	0.29009434	0.535377358	0.7	0.016509434
chr4	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chr19	pair_independent_trans_oracle	0	snp_truth_oracle	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	397	0.322418136	0.59697733	0.457627119	0.0680100756
chr4	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	898	0.677060134	0.755011136	0.742128936	0.551224944
chr4	chrX	pair_independent_trans_oracle	0	snp_truth_oracle	898	0.677060134	0.755011136	0.742128936	0.551224944
chr4	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.677060134	0.755011136	0.742128936	0.551224944
chr4	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.677060134	0.755011136	0.742128936	0.551224944
chr4	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.677060134	0.755011136	0.742128936	0.551224944
chr4	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	898	0.677060134	0.755011136	0.742128936	0.551224944
chr5	chr6	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr6	pair_independent_trans_oracle	0	snp_truth_oracle	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr6	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr6	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr6	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr6	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	884	0.269230769	0.494343891	0.4	0.0542986425
chr5	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr7	pair_independent_trans_oracle	0	snp_truth_oracle	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	650	0.270769231	0.536923077	0.26459144	0.104615385
chr5	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr8	pair_independent_trans_oracle	0	snp_truth_oracle	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	658	0.319148936	0.510638298	0.406779661	0.0364741641
chr5	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	2111	0.0990052108	0.273803884	0.0310442145	0.0156324017
chr5	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	2111	0.283751776	0.726196116	0.273753528	0.13784936
chr5	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0990052108	0.273803884	0.0310442145	0.0156324017
chr5	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0990052108	0.273803884	0.0310442145	0.0156324017
chr5	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0990052108	0.273803884	0.0310442145	0.0156324017
chr5	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2111	0.0990052108	0.273803884	0.0310442145	0.0156324017
chr5	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr10	pair_independent_trans_oracle	0	snp_truth_oracle	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1519	0.368005267	0.561553654	0.507075472	0.141540487
chr5	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr11	pair_independent_trans_oracle	0	snp_truth_oracle	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	786	0.416030534	0.645038168	0.47519084	0.316793893
chr5	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	462	0.218614719	0.474025974	0.192982456	0.0238095238
chr5	chr12	pair_independent_trans_oracle	1	snp_truth_oracle	462	0.266233766	0.525974026	0.298245614	0.0367965368
chr5	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.218614719	0.474025974	0.192982456	0.0238095238
chr5	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.218614719	0.474025974	0.192982456	0.0238095238
chr5	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.218614719	0.474025974	0.192982456	0.0238095238
chr5	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	462	0.218614719	0.474025974	0.192982456	0.0238095238
chr5	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	641	0.301092044	0.492979719	0.372222222	0.104524181
chr5	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	998	0.177354709	0.320641283	0.165048544	0.119238477
chr5	chr14	pair_independent_trans_oracle	1	snp_truth_oracle	998	0.526052104	0.679358717	0.579750347	0.418837675
chr5	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.177354709	0.320641283	0.165048544	0.119238477
chr5	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.177354709	0.320641283	0.165048544	0.119238477
chr5	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.177354709	0.320641283	0.165048544	0.119238477
chr5	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	998	0.177354709	0.320641283	0.165048544	0.119238477
chr5	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr15	pair_independent_trans_oracle	0	snp_truth_oracle	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	563	0.234458259	0.525754885	0.177777778	0.0142095915
chr5	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr16	pair_independent_trans_oracle	0	snp_truth_oracle	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1282	0.380655226	0.507800312	0.426710098	0.306552262
chr5	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	398	0.213567839	0.457286432	0	0
chr5	chr17	pair_independent_trans_oracle	1	snp_truth_oracle	398	0.281407035	0.542713568	0.217391304	0.0125628141
chr5	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.213567839	0.457286432	0	0
chr5	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.213567839	0.457286432	0	0
chr5	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.213567839	0.457286432	0	0
chr5	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	398	0.213567839	0.457286432	0	0
chr5	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1009	0.452923687	0.660059465	0.530864198	0.340931615
chr5	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	578	0.238754325	0.397923875	0.202614379	0.053633218
chr5	chr19	pair_independent_trans_oracle	1	snp_truth_oracle	578	0.264705882	0.602076125	0.405228758	0.107266436
chr5	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.238754325	0.397923875	0.202614379	0.053633218
chr5	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.238754325	0.397923875	0.202614379	0.053633218
chr5	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.238754325	0.397923875	0.202614379	0.053633218
chr5	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	578	0.238754325	0.397923875	0.202614379	0.053633218
chr5	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	324	0.191358025	0.462962963	0.230769231	0.00925925926
chr5	chrX	pair_independent_trans_oracle	1	snp_truth_oracle	324	0.296296296	0.537037037	0.461538462	0.0185185185
chr5	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.191358025	0.462962963	0.230769231	0.00925925926
chr5	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.191358025	0.462962963	0.230769231	0.00925925926
chr5	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.191358025	0.462962963	0.230769231	0.00925925926
chr5	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	324	0.191358025	0.462962963	0.230769231	0.00925925926
chr6	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	634	0.216088328	0.476340694	0.210784314	0.135646688
chr6	chr7	pair_independent_trans_oracle	1	snp_truth_oracle	634	0.312302839	0.523659306	0.340686275	0.219242902
chr6	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.216088328	0.476340694	0.210784314	0.135646688
chr6	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.216088328	0.476340694	0.210784314	0.135646688
chr6	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.216088328	0.476340694	0.210784314	0.135646688
chr6	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	634	0.216088328	0.476340694	0.210784314	0.135646688
chr6	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	586	0.274744027	0.467576792	0.292993631	0.0784982935
chr6	chr8	pair_independent_trans_oracle	1	snp_truth_oracle	586	0.284982935	0.532423208	0.312101911	0.0836177474
chr6	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.467576792	0.292993631	0.0784982935
chr6	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.467576792	0.292993631	0.0784982935
chr6	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.467576792	0.292993631	0.0784982935
chr6	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	586	0.274744027	0.467576792	0.292993631	0.0784982935
chr6	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	896	0.225446429	0.381696429	0.103053435	0.0301339286
chr6	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	896	0.443080357	0.618303571	0.755725191	0.220982143
chr6	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.225446429	0.381696429	0.103053435	0.0301339286
chr6	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.225446429	0.381696429	0.103053435	0.0301339286
chr6	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.225446429	0.381696429	0.103053435	0.0301339286
chr6	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	896	0.225446429	0.381696429	0.103053435	0.0301339286
chr6	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1314	0.246575342	0.388127854	0.202846975	0.0867579909
chr6	chr10	pair_independent_trans_oracle	1	snp_truth_oracle	1314	0.46803653	0.611872146	0.674377224	0.288432268
chr6	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.246575342	0.388127854	0.202846975	0.0867579909
chr6	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.246575342	0.388127854	0.202846975	0.0867579909
chr6	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.246575342	0.388127854	0.202846975	0.0867579909
chr6	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1314	0.246575342	0.388127854	0.202846975	0.0867579909
chr6	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr11	pair_independent_trans_oracle	0	snp_truth_oracle	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	707	0.240452617	0.485148515	0.209876543	0.0480905233
chr6	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	554	0.24368231	0.467509025	0.333333333	0.00180505415
chr6	chr12	pair_independent_trans_oracle	1	snp_truth_oracle	554	0.335740072	0.532490975	0	0
chr6	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.24368231	0.467509025	0.333333333	0.00180505415
chr6	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.24368231	0.467509025	0.333333333	0.00180505415
chr6	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.24368231	0.467509025	0.333333333	0.00180505415
chr6	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	554	0.24368231	0.467509025	0.333333333	0.00180505415
chr6	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	861	0.459930314	0.655052265	0.514435696	0.227642276
chr6	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr14	pair_independent_trans_oracle	0	snp_truth_oracle	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1449	0.407867495	0.512077295	0.433962264	0.349206349
chr6	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr15	pair_independent_trans_oracle	0	snp_truth_oracle	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.367957746	0.544014085	0.369230769	0.0422535211
chr6	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1190	0.14789916	0.254621849	0.105820106	0.0336134454
chr6	chr16	pair_independent_trans_oracle	1	snp_truth_oracle	1190	0.536134454	0.745378151	0.761904762	0.242016807
chr6	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.14789916	0.254621849	0.105820106	0.0336134454
chr6	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.14789916	0.254621849	0.105820106	0.0336134454
chr6	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.14789916	0.254621849	0.105820106	0.0336134454
chr6	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1190	0.14789916	0.254621849	0.105820106	0.0336134454
chr6	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	482	0.269709544	0.462655602	0.206521739	0.0788381743
chr6	chr17	pair_independent_trans_oracle	1	snp_truth_oracle	482	0.373443983	0.537344398	0.385869565	0.147302905
chr6	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.269709544	0.462655602	0.206521739	0.0788381743
chr6	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.269709544	0.462655602	0.206521739	0.0788381743
chr6	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.269709544	0.462655602	0.206521739	0.0788381743
chr6	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	482	0.269709544	0.462655602	0.206521739	0.0788381743
chr6	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	775	0.198709677	0.384516129	0.109311741	0.0348387097
chr6	chr18	pair_independent_trans_oracle	1	snp_truth_oracle	775	0.290322581	0.615483871	0.36437247	0.116129032
chr6	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.198709677	0.384516129	0.109311741	0.0348387097
chr6	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.198709677	0.384516129	0.109311741	0.0348387097
chr6	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.198709677	0.384516129	0.109311741	0.0348387097
chr6	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	775	0.198709677	0.384516129	0.109311741	0.0348387097
chr6	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chr19	pair_independent_trans_oracle	0	snp_truth_oracle	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	712	0.58988764	0.699438202	0.824404762	0.389044944
chr6	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	374	0.320855615	0.548128342	0.336	0.22459893
chr6	chrX	pair_independent_trans_oracle	0	snp_truth_oracle	374	0.320855615	0.548128342	0.336	0.22459893
chr6	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.320855615	0.548128342	0.336	0.22459893
chr6	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.320855615	0.548128342	0.336	0.22459893
chr6	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.320855615	0.548128342	0.336	0.22459893
chr6	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	374	0.320855615	0.548128342	0.336	0.22459893
chr7	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr8	pair_independent_trans_oracle	0	snp_truth_oracle	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	719	0.353268428	0.554937413	0.717948718	0.0389429764
chr7	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	491	0.268839104	0.488798371	0.253012048	0.128309572
chr7	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	491	0.276985743	0.511201629	0.273092369	0.138492872
chr7	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.268839104	0.488798371	0.253012048	0.128309572
chr7	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.268839104	0.488798371	0.253012048	0.128309572
chr7	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.268839104	0.488798371	0.253012048	0.128309572
chr7	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	491	0.268839104	0.488798371	0.253012048	0.128309572
